,week,venue,attendance,referee,home goals,away goals,home win?,draw?,away win?,home win odds,draw odds,away win odds,shots on goal,offsides,yellow cards,,
244,234,Elland Road (Leeds),36700,KavanaghC.,0,1,False,False,True,5,4.3,1.63,8,4,2,,
245,234,Old Trafford (Manchester),73726,PawsonC.,0,0,False,True,False,1.95,3.95,3.65,4,2,4,,
246,234,St. Mary's Stadium (Southampton),29159,BankesP.,1,1,False,True,False,2.95,3.35,2.47,12,1,2,,
247,234,Tottenham Hotspur Stadium (London),61812,TierneyP.,2,0,True,False,False,1.47,4.7,6.8,7,0,5,,
248,234,Craven Cottage (London),20000,ScottG.,2,2,False,True,False,1.97,3.65,3.9,10,1,2,,
249,234,Molineux Stadium (Wolverhampton),31554,BramallT.,1,0,True,False,False,1.73,3.85,5,4,3,4,,
250,234,King Power Stadium (Leicester),31298,MadleyA.,0,0,False,True,False,2.38,3.5,3,6,3,4,,
251,234,City Ground (Nottingham),29208,TaylorA.,1,1,False,True,False,3.75,3.6,2.02,5,3,6,,
252,234,Goodison Park (Liverpool),39258,CooteD.,1,2,False,False,True,3.45,3.6,2.11,6,5,3,,
253,234,Emirates Stadium (London),60059,OliverM.,3,2,True,False,False,2.55,3.8,2.65,10,9,3,,
254,233,Selhurst Park (London),25042,TierneyP.,2,1,True,False,False,2.08,3.6,3.55,9,4,6,,
255,233,London Stadium (London),62454,KavanaghC.,3,1,True,False,False,1.64,4.1,5.4,10,3,4,,
256,233,Amex Stadium (Brighton),31498,HarringtonT.,0,1,False,False,True,2.6,3.35,2.8,7,5,3,,
257,233,Vitality Stadium (Bournemouth),10272,SalisburyM.,2,1,True,False,False,3.2,3.55,2.24,9,3,3,,
258,233,Stamford Bridge (London),39940,HooperS.,3,0,True,False,False,1.53,4.3,6.6,9,3,2,,
259,233,Etihad Stadium (Manchester),53365,MadleyA.,4,0,True,False,False,1.13,9.8,19,8,2,1,,
260,233,King Power Stadium (Leicester),32202,JonesR.,4,0,True,False,False,1.73,4.1,4.7,10,7,6,,
261,233,Elland Road (Leeds),36582,AttwellS.,0,0,False,True,False,2.45,3.45,2.95,8,2,7,,
262,233,Etihad Stadium (Manchester),53475,OliverM.,6,3,True,False,False,1.45,5.4,6.6,18,1,3,,
263,233,London Stadium (London),62437,TierneyP.,2,0,True,False,False,2.05,3.4,3.9,9,3,4,,
264,232,Vitality Stadium (Bournemouth),10126,BramallT.,0,0,False,True,False,3.15,3.5,2.3,5,3,3,,
265,232,Selhurst Park (London),25000,KavanaghC.,1,2,False,False,True,4.8,3.8,1.76,6,1,4,,
266,232,Craven Cottage (London),22913,EnglandD.,1,4,False,False,True,2.85,3.45,2.5,11,12,2,,
267,232,Anfield (Liverpool),53000,MadleyA.,3,3,False,True,False,1.47,4.9,6.4,13,1,2,,
268,232,St. Mary's Stadium (Southampton),30510,MarrinerA.,1,2,False,False,True,2.36,3.35,3.15,11,1,4,,
269,232,Goodison Park (Liverpool),39298,OliverM.,1,0,True,False,False,2.95,3.3,2.5,6,2,4,,
270,232,Brentford Community Stadium (London),17122,CooteD.,0,3,False,False,True,4.4,3.9,1.79,9,4,2,,
271,232,Tottenham Hotspur Stadium (London),61450,HooperS.,6,2,True,False,False,1.55,4.6,5.6,18,1,2,,
272,232,St. James' Park (Newcastle),52238,PawsonC.,1,1,False,True,False,1.42,4.9,7.6,10,4,4,,
273,232,Molineux Stadium (Wolverhampton),31578,TaylorA.,0,3,False,False,True,8.8,5.6,1.34,8,1,3,,
274,231,Villa Park (Birmingham),40758,HarringtonT.,1,0,True,False,False,2.1,3.55,3.55,4,1,4,,
275,231,Old Trafford (Manchester),74000,TierneyP.,3,1,True,False,False,2.7,3.55,2.65,9,4,6,,
276,231,Amex Stadium (Brighton),31185,HarringtonT.,5,2,True,False,False,1.92,3.6,4.1,15,5,2,,
277,231,Villa Park (Birmingham),41830,HooperS.,1,1,False,True,False,8.4,5.8,1.34,5,8,2,,
278,231,Brentford Community Stadium (London),16946,JonesR.,5,2,True,False,False,2.16,3.6,3.35,14,2,4,,
279,231,Stamford Bridge (London),39923,MadleyA.,2,1,True,False,False,1.69,3.95,5.2,6,2,6,,
280,231,St. James' Park (Newcastle),51863,SalisburyM.,0,0,False,True,False,2.1,3.4,3.7,15,3,3,,
281,231,City Ground (Nottingham),28720,OliverM.,2,3,False,False,True,2.2,3.35,3.5,6,2,3,,
282,231,Tottenham Hotspur Stadium (London),61641,AttwellS.,2,1,True,False,False,1.52,4.7,6,13,3,7,,
283,231,Molineux Stadium (Wolverhampton),30546,BrooksJ.,1,0,True,False,False,2.19,3.5,3.35,3,1,6,,
284,230,King Power Stadium (Leicester),32226,PawsonC.,0,1,False,False,True,3.15,3.75,2.19,4,2,4,,
285,230,Anfield (Liverpool),53316,MarrinerA.,2,1,True,False,False,1.28,6.4,9.6,8,4,2,,
286,230,London Stadium (London),62450,BankesP.,1,1,False,True,False,3.25,3.55,2.23,7,1,7,,
287,230,Emirates Stadium (London),60012,JonesR.,2,1,True,False,False,1.56,4.5,5.6,12,2,5,,
288,230,Vitality Stadium (Bournemouth),10113,TaylorA.,0,0,False,True,False,3.25,3.25,2.35,6,3,3,,
289,230,Etihad Stadium (Manchester),53409,TierneyP.,6,0,True,False,False,1.1,11,25,10,4,1,,
290,230,Elland Road (Leeds),36338,EnglandD.,1,1,False,True,False,2.14,3.6,3.4,7,4,6,,
291,230,St. Mary's Stadium (Southampton),25000,OliverM.,2,1,True,False,False,5,4.1,1.67,11,3,3,,
292,230,Selhurst Park (London),25043,HooperS.,1,1,False,True,False,2.05,3.55,3.7,7,1,3,,
293,230,City Ground (Nottingham),29296,PawsonC.,0,2,False,False,True,6.6,4.9,1.47,8,4,7,,
294,229,Villa Park (Birmingham),41796,CooteD.,0,1,False,False,True,2.13,3.4,3.6,5,3,2,,
295,229,Molineux Stadium (Wolverhampton),31000,BankesP.,1,1,False,True,False,2.5,3.3,2.95,10,4,3,,
296,229,Emirates Stadium (London),60164,GillettJ.,2,1,True,False,False,1.42,5.2,7,11,1,5,,
297,229,Brentford Community Stadium (London),17009,BrooksJ.,1,1,False,True,False,2.1,3.4,3.7,12,2,4,,
298,229,Amex Stadium (Brighton),30953,SalisburyM.,1,0,True,False,False,1.76,3.9,4.7,6,3,5,,
299,229,Stamford Bridge (London),39953,TierneyP.,2,1,True,False,False,1.41,5,7.4,8,4,5,,
300,229,Anfield (Liverpool),53328,AttwellS.,9,0,True,False,False,1.16,8.6,17,14,3,1,,
301,229,Etihad Stadium (Manchester),53112,EnglandD.,4,2,True,False,False,1.19,7.4,15,7,3,3,,
302,229,Old Trafford (Manchester),25000,OliverM.,2,1,True,False,False,4.6,4.4,1.7,10,4,4,,
303,229,St. James' Park (Newcastle),52258,GillettJ.,3,3,False,True,False,6.4,4.9,1.47,16,3,6,,
304,228,Elland Road (Leeds),36372,AttwellS.,3,0,True,False,False,6,4.6,1.53,9,8,3,,
305,228,London Stadium (London),62449,TaylorA.,0,2,False,False,True,2.49,3.4,2.9,5,4,2,,
306,228,Vitality Stadium (Bournemouth),10423,PawsonC.,0,3,False,False,True,7.2,4.8,1.44,7,4,3,,
307,228,Selhurst Park (London),22012,MadleyA.,3,1,True,False,False,2.47,3.25,3.05,14,2,3,,
308,228,Goodison Park (Liverpool),39271,MarrinerA.,1,1,False,True,False,1.88,3.6,4.3,13,5,5,,
309,228,Craven Cottage (London),21798,BankesP.,3,2,True,False,False,2.65,3.4,2.75,14,12,5,,
310,228,King Power Stadium (Leicester),30850,SalisburyM.,1,2,False,False,True,1.76,4.1,4.4,4,1,5,,
311,228,Anfield (Liverpool),52970,TierneyP.,1,1,False,True,False,1.28,6,11,7,5,6,,
312,228,Stamford Bridge (London),39946,TaylorA.,2,2,False,True,False,2.19,3.55,3.45,8,3,3,,
313,228,City Ground (Nottingham),29281,JonesR.,1,0,True,False,False,4,3.65,1.94,11,5,5,,
314,227,Brentford Community Stadium (London),17250,AttwellS.,4,0,True,False,False,4.4,3.95,1.78,11,3,4,,
315,227,Emirates Stadium (London),60033,EnglandD.,4,2,True,False,False,1.56,4.5,5.8,9,5,2,,
316,227,Amex Stadium (Brighton),31552,ScottG.,0,0,False,True,False,2.44,3.3,3.05,8,5,5,,
317,227,Etihad Stadium (Manchester),53453,CooteD.,4,0,True,False,False,1.09,12,29,8,3,3,,
318,227,St. Mary's Stadium (Southampton),25000,HarringtonT.,2,2,False,True,False,2.47,3.55,2.8,9,2,4,,
319,227,Molineux Stadium (Wolverhampton),31178,BrooksJ.,0,0,False,True,False,2.22,3.45,3.35,4,1,6,,
320,227,London Stadium (London),62443,OliverM.,0,2,False,False,True,7.4,5.4,1.4,3,5,1,,
321,227,King Power Stadium (Leicester),31794,GillettJ.,2,2,False,True,False,1.94,3.7,3.95,8,4,0,,
322,227,Old Trafford (Manchester),73711,TierneyP.,1,2,False,False,True,1.79,3.8,4.6,9,4,5,,
323,227,Goodison Park (Liverpool),39254,PawsonC.,0,1,False,False,True,6.4,4.1,1.57,10,2,5,,
324,226,Vitality Stadium (Bournemouth),10000,BankesP.,2,0,True,False,False,3.95,3.5,2,5,5,6,,
325,226,Elland Road (Leeds),36347,JonesR.,2,1,True,False,False,2.47,3.35,2.95,10,1,2,,
326,226,St. James' Park (Newcastle),52245,HooperS.,2,0,True,False,False,1.6,4.1,6,10,2,3,,
327,226,Tottenham Hotspur Stadium (London),61732,MarrinerA.,4,1,True,False,False,1.36,5.4,8.4,10,2,3,,
328,226,Craven Cottage (London),25000,MadleyA.,2,2,False,True,False,9.8,6.2,1.29,7,8,2,,
329,226,St. Mary's Stadium (Southampton),31129,EnglandD.,4,4,False,True,False,5.6,5.2,1.5,18,0,2,,
330,226,Amex Stadium (Brighton),31388,HooperS.,1,1,False,True,False,3.8,4.1,1.87,11,2,3,,
331,226,Tottenham Hotspur Stadium (London),61514,GillettJ.,1,3,False,False,True,1.97,3.8,3.75,12,2,2,,
332,226,St. James' Park (Newcastle),52122,JonesR.,4,1,True,False,False,1.83,4.1,3.95,11,3,6,,
333,226,Elland Road (Leeds),36955,HooperS.,2,2,False,True,False,4.9,4.5,1.64,9,2,6,,
334,225,Molineux Stadium (Wolverhampton),31641,AttwellS.,1,0,True,False,False,3.05,3.3,2.43,5,5,6,,
335,225,Etihad Stadium (Manchester),53305,BrooksJ.,3,0,True,False,False,1.18,7.8,15,9,1,1,,
336,225,Selhurst Park (London),25148,PawsonC.,4,3,True,False,False,2.5,3.2,3.05,10,2,3,,
337,225,Molineux Stadium (Wolverhampton),30792,JonesR.,2,0,True,False,False,2.33,3.05,3.55,7,3,9,,
338,225,Emirates Stadium (London),60175,HooperS.,3,3,False,True,False,1.22,7,13,12,3,6,,
339,225,Villa Park (Birmingham),42055,BrooksJ.,3,0,True,False,False,3.6,3.5,2.1,8,5,2,,
340,225,Old Trafford (Manchester),73509,OliverM.,2,0,True,False,False,1.6,4.3,5.4,12,5,0,,
341,225,Old Trafford (Manchester),73309,BrooksJ.,1,0,True,False,False,1.63,4.3,5.2,4,4,5,,
342,225,London Stadium (London),62470,PawsonC.,1,5,False,False,True,3.45,3.2,2.28,10,0,3,,
343,225,Stamford Bridge (London),40093,TaylorA.,0,0,False,True,False,2.16,3.6,3.45,7,7,5,,
344,224,King Power Stadium (Leicester),32087,ScottG.,1,2,False,False,True,2.7,3.4,2.65,9,3,4,,
345,224,Etihad Stadium (Manchester),52877,HooperS.,4,1,True,False,False,1.68,4.3,4.9,9,8,2,,
346,224,City Ground (Nottingham),29362,TierneyP.,1,2,False,False,True,5.4,3.8,1.7,7,2,6,,
347,224,Amex Stadium (Brighton),30933,BankesP.,1,0,True,False,False,1.37,5.2,8.6,8,2,3,,
348,224,St. Mary's Stadium (Southampton),30438,SalisburyM.,0,2,False,False,True,3.2,3.25,2.38,6,2,3,,
349,224,Vitality Stadium (Bournemouth),10536,BrooksJ.,1,0,True,False,False,6.8,5.2,1.43,8,6,3,,
350,224,Etihad Stadium (Manchester),53419,HooperS.,2,0,True,False,False,1.49,4.6,6.6,5,1,6,,
351,224,Emirates Stadium (London),60213,OliverM.,4,0,True,False,False,1.32,5.4,11,10,6,2,,
352,224,Craven Cottage (London),24399,OliverM.,1,1,False,True,False,2.65,3.2,2.85,7,2,2,,
353,224,Villa Park (Birmingham),42066,HooperS.,2,4,False,False,True,4.2,3.7,1.88,10,2,3,,
354,223,Emirates Stadium (London),60276,TaylorA.,1,3,False,False,True,3.2,3.45,2.34,7,3,6,,
355,223,London Stadium (London),62471,PawsonC.,1,1,False,True,False,3.4,3.35,2.24,6,7,2,,
356,223,Old Trafford (Manchester),73456,HooperS.,2,2,False,True,False,1.54,4.6,6.2,9,1,4,,
357,223,Stamford Bridge (London),40041,AttwellS.,0,0,False,True,False,1.6,4.2,5.6,7,3,5,,
358,223,Anfield (Liverpool),53126,OliverM.,0,0,False,True,False,2.08,3.65,3.65,5,6,4,,
359,223,Selhurst Park (London),35853,JonesR.,1,1,False,True,False,5.2,4,1.67,9,1,3,,
360,223,Villa Park (Birmingham),42008,OliverM.,2,1,True,False,False,2.04,3.65,3.6,9,7,4,,
361,223,Craven Cottage (London),24460,CooteD.,2,1,True,False,False,3.95,3.4,2.03,13,6,7,,
362,223,Brentford Community Stadium (London),17163,AttwellS.,3,1,True,False,False,6,4.6,1.53,13,11,4,,
363,223,London Stadium (London),62467,EnglandD.,0,2,False,False,True,2.07,3.6,3.55,11,0,1,,
364,222,Brentford Community Stadium (London),17137,CooteD.,2,2,False,True,False,3.35,3.65,2.14,13,5,4,,
365,222,Etihad Stadium (Manchester),52786,BankesP.,1,2,False,False,True,1.13,9.4,19,14,4,4,,
366,222,Molineux Stadium (Wolverhampton),30732,ScottG.,2,3,False,False,True,3.65,3.3,2.16,13,2,2,,
367,222,King Power Stadium (Leicester),32223,JonesR.,0,1,False,False,True,7,5,1.43,10,2,0,,
368,222,City Ground (Nottingham),29245,TierneyP.,1,0,True,False,False,8.2,5.4,1.37,14,3,3,,
369,222,Amex Stadium (Brighton),31463,EnglandD.,0,0,False,True,False,1.41,5,7.8,7,1,4,,
370,222,Brentford Community Stadium (London),17016,SalisburyM.,2,0,True,False,False,3.2,3.45,2.29,10,3,4,,
371,222,St. James' Park (Newcastle),52067,BrooksJ.,5,1,True,False,False,1.68,4.1,5,9,4,1,,
372,222,Emirates Stadium (London),60278,TaylorA.,3,1,True,False,False,2.05,3.75,3.65,12,4,3,,
373,222,City Ground (Nottingham),28654,GillettJ.,2,3,False,False,True,2.8,3.4,2.55,10,4,6,,
374,221,Goodison Park (Liverpool),39240,TaylorA.,0,0,False,True,False,7,5.2,1.41,11,5,4,,
375,221,Craven Cottage (London),22224,BramallT.,2,1,True,False,False,3.35,3.25,2.3,7,2,3,,
376,221,St. Mary's Stadium (Southampton),31196,MadleyA.,0,1,False,False,True,3.5,3.9,2,11,2,3,,
377,221,Tottenham Hotspur Stadium (London),61298,HooperS.,1,0,True,False,False,1.44,4.9,7,7,2,4,,
378,221,Villa Park (Birmingham),41883,OliverM.,2,1,True,False,False,1.76,3.65,5,8,5,5,,
379,221,Selhurst Park (London),25286,TaylorA.,0,2,False,False,True,4.4,3.6,1.86,4,3,3,,
380,221,Emirates Stadium (London),60201,MarrinerA.,5,1,True,False,False,1.34,5.6,8.6,11,2,1,,
381,221,Brentford Community Stadium (London),16957,TierneyP.,1,2,False,False,True,2.34,3.75,2.9,11,2,5,,
382,221,Amex Stadium (Brighton),31604,FriendK.,3,1,True,False,False,2.6,3.5,2.7,9,0,2,,
383,221,Turf Moor (Burnley),21361,PawsonC.,1,2,False,False,True,2.44,3.2,3.15,11,5,1,,
384,220,Stamford Bridge (London),32089,DeanM.,2,1,True,False,False,1.19,7.4,15,11,2,0,,
385,220,Selhurst Park (London),25434,AtkinsonM.,1,0,True,False,False,2.8,3.45,2.55,7,6,6,,
386,220,King Power Stadium (Leicester),32003,MossJ.,4,1,True,False,False,1.74,4.2,4.4,8,4,1,,
387,220,Anfield (Liverpool),53097,TaylorA.,3,1,True,False,False,1.15,8.8,18,13,4,1,,
388,220,Etihad Stadium (Manchester),53395,OliverM.,3,2,True,False,False,1.18,8.2,15,7,3,2,,
389,220,St. Mary's Stadium (Southampton),31588,AtkinsonM.,1,2,False,False,True,6.4,4.9,1.49,7,2,2,,
390,220,St. James' Park (Newcastle),52274,EnglandD.,2,0,True,False,False,4.2,3.8,1.86,6,7,3,,
391,220,Goodison Park (Liverpool),38819,OliverM.,2,3,False,False,True,1.93,3.65,4,12,3,3,,
392,220,Villa Park (Birmingham),41136,KavanaghC.,1,1,False,True,False,1.85,3.6,4.5,8,1,4,,
393,220,Elland Road (Leeds),36638,DeanM.,1,1,False,True,False,2.7,3.4,2.7,12,2,5,,
394,219,Vicarage Road (Watford),20257,GillettJ.,1,5,False,False,True,4.9,4,1.71,12,5,1,,
395,219,London Stadium (London),59972,TaylorA.,2,2,False,True,False,7.4,5.2,1.4,10,1,4,,
396,219,Molineux Stadium (Wolverhampton),31219,HarringtonT.,1,1,False,True,False,1.55,4.5,5.8,6,0,3,,
397,219,Elland Road (Leeds),36549,TaylorA.,0,3,False,False,True,4.7,4.1,1.71,4,3,1,,
398,219,Etihad Stadium (Manchester),53336,AttwellS.,5,0,True,False,False,1.18,7.8,15,12,5,4,,
399,219,Emirates Stadium (London),60108,KavanaghC.,2,1,True,False,False,1.55,4.5,5.8,11,1,4,,
400,219,King Power Stadium (Leicester),32001,PawsonC.,1,2,False,False,True,2.65,3.25,2.8,13,2,3,,
401,219,Carrow Road (Norwich),27000,JonesR.,0,4,False,False,True,4.9,4,1.7,7,5,2,,
402,219,Anfield (Liverpool),54000,OliverM.,1,1,False,True,False,1.48,5.2,6.4,6,0,5,,
403,219,Amex Stadium (Brighton),31637,MadleyA.,4,0,True,False,False,3.05,3.35,2.43,11,6,2,,
404,218,Brentford Community Stadium (London),17051,SalisburyM.,3,0,True,False,False,2.11,3.55,3.55,9,2,1,,
405,218,Turf Moor (Burnley),20891,CooteD.,1,3,False,False,True,3.1,3.15,2.5,13,3,3,,
406,218,Stamford Bridge (London),32190,BankesP.,2,2,False,True,False,1.38,5,9,10,3,4,,
407,218,Old Trafford (Manchester),73482,KavanaghC.,3,0,True,False,False,1.79,3.95,4.3,9,5,1,,
408,218,London Stadium (London),59959,DeanM.,1,2,False,False,True,4.2,3.8,1.86,10,1,4,,
409,218,Goodison Park (Liverpool),39256,FriendK.,1,0,True,False,False,5,3.85,1.71,9,2,8,,
410,218,Tottenham Hotspur Stadium (London),59482,MossJ.,3,1,True,False,False,1.36,5.4,8.2,9,2,5,,
411,218,Elland Road (Leeds),35771,TierneyP.,0,4,False,False,True,8.8,5.8,1.33,8,4,3,,
412,218,Villa Park (Birmingham),40290,BrooksJ.,2,0,True,False,False,1.43,5,7.2,9,3,5,,
413,218,St. Mary's Stadium (Southampton),25000,GillettJ.,1,2,False,False,True,2.46,3.2,3.1,8,4,4,,
414,217,Vicarage Road (Watford),20738,PawsonC.,1,2,False,False,True,2.6,3.2,2.9,7,1,3,,
415,217,Molineux Stadium (Wolverhampton),31243,HooperS.,0,3,False,False,True,2.8,2.95,2.9,10,2,3,,
416,217,Selhurst Park (London),25357,EnglandD.,0,0,False,True,False,2.46,3.4,2.95,9,2,4,,
417,217,Anfield (Liverpool),52852,AttwellS.,2,0,True,False,False,1.2,7.4,14,5,1,7,,
418,217,Amex Stadium (Brighton),31335,JonesR.,2,2,False,True,False,2.09,3.45,3.7,10,5,1,,
419,217,Turf Moor (Burnley),20000,TaylorA.,1,0,True,False,False,2.6,3.1,3.05,9,7,4,,
420,217,Stamford Bridge (London),32231,OliverM.,1,0,True,False,False,1.41,4.9,7.8,7,4,1,,
421,217,Brentford Community Stadium (London),17072,AtkinsonM.,0,0,False,True,False,4.7,4,1.73,2,2,3,,
422,217,King Power Stadium (Leicester),32185,MadleyA.,0,0,False,True,False,2.95,3.35,2.46,5,1,5,,
423,217,Etihad Stadium (Manchester),53013,FriendK.,5,1,True,False,False,1.11,9.8,24,10,2,1,,
424,216,Carrow Road (Norwich),26910,KavanaghC.,0,3,False,False,True,3.4,3.3,2.25,9,1,2,,
425,216,Turf Moor (Burnley),17384,AttwellS.,2,0,True,False,False,2.7,3.35,2.7,9,5,4,,
426,216,St. James' Park (Newcastle),51938,HarringtonT.,1,0,True,False,False,2.34,3.1,3.45,6,5,2,,
427,216,St. James' Park (Newcastle),52104,GillettJ.,2,1,True,False,False,2.03,3.55,3.75,9,1,4,,
428,216,London Stadium (London),59958,TierneyP.,1,1,False,True,False,1.8,3.75,4.6,9,2,4,,
429,216,Old Trafford (Manchester),73381,MadleyA.,3,2,True,False,False,1.29,6.4,9.4,13,3,0,,
430,216,St. Mary's Stadium (Southampton),31465,BankesP.,1,0,True,False,False,4,3.7,1.92,9,2,3,,
431,216,Vicarage Road (Watford),21000,HooperS.,1,2,False,False,True,2.95,3.3,2.5,9,1,3,,
432,216,Etihad Stadium (Manchester),53197,TaylorA.,2,2,False,True,False,1.98,3.75,3.85,9,7,5,,
433,216,Brentford Community Stadium (London),17032,AtkinsonM.,2,0,True,False,False,2.7,3.25,2.75,8,3,1,,
434,215,King Power Stadium (Leicester),31896,JonesR.,2,1,True,False,False,2.5,3.2,3,6,0,2,,
435,215,Carrow Road (Norwich),26361,OliverM.,2,0,True,False,False,3.15,3.35,2.37,10,6,2,,
436,215,Villa Park (Birmingham),41949,ScottG.,0,4,False,False,True,3.4,3.45,2.27,13,3,5,,
437,215,Emirates Stadium (London),60112,CooteD.,1,2,False,False,True,1.67,3.75,5.8,7,4,7,,
438,215,St. Mary's Stadium (Southampton),32000,FriendK.,0,6,False,False,True,3.85,3.6,1.99,15,1,1,,
439,215,Vicarage Road (Watford),20957,MarrinerA.,0,3,False,False,True,2.8,3.35,2.65,6,4,2,,
440,215,Goodison Park (Liverpool),39080,MossJ.,1,0,True,False,False,4,3.8,1.9,7,3,4,,
441,215,Selhurst Park (London),25149,TierneyP.,3,0,True,False,False,3.9,3.4,2.04,8,6,2,,
442,215,Tottenham Hotspur Stadium (London),57553,AtkinsonM.,5,1,True,False,False,1.57,4.2,6,7,4,5,,
443,215,London Stadium (London),59953,OliverM.,2,1,True,False,False,1.78,3.8,4.6,7,2,5,,
444,214,Old Trafford (Manchester),73444,MarrinerA.,1,1,False,True,False,1.58,4.4,5.6,8,5,4,,
445,214,Amex Stadium (Brighton),31245,HooperS.,0,0,False,True,False,1.49,4.4,7.2,4,2,2,,
446,214,Turf Moor (Burnley),22000,PawsonC.,0,2,False,False,True,15,7,1.2,7,5,1,,
447,214,Stamford Bridge (London),39061,MadleyA.,1,4,False,False,True,1.41,4.7,8.4,14,0,0,,
448,214,Elland Road (Leeds),36580,TaylorA.,1,1,False,True,False,2.41,3.65,2.85,9,0,2,,
449,214,Molineux Stadium (Wolverhampton),31012,EnglandD.,2,1,True,False,False,3.05,3.05,2.6,10,2,7,,
450,214,Tottenham Hotspur Stadium (London),58685,TaylorA.,3,1,True,False,False,1.74,3.8,4.9,5,1,1,,
451,214,King Power Stadium (Leicester),31830,EnglandD.,2,1,True,False,False,2.18,3.35,3.5,10,5,3,,
452,214,Villa Park (Birmingham),41956,MadleyA.,0,1,False,False,True,2.9,3.35,2.5,4,2,6,,
453,214,Selhurst Park (London),25309,AtkinsonM.,0,0,False,True,False,9,5.4,1.34,5,5,4,,
454,213,Emirates Stadium (London),60111,TaylorA.,2,0,True,False,False,1.43,5,7.2,11,2,3,,
455,213,Stamford Bridge (London),40026,CooteD.,1,0,True,False,False,1.44,4.7,7.6,5,9,7,,
456,213,Goodison Park (Liverpool),39112,OliverM.,0,1,False,False,True,2.3,3.1,3.55,5,7,5,,
457,213,Elland Road (Leeds),36321,AttwellS.,2,1,True,False,False,1.62,4.2,5.2,11,5,4,,
458,213,St. Mary's Stadium (Southampton),28863,ScottG.,1,2,False,False,True,1.69,4,5,12,0,5,,
459,213,London Stadium (London),59957,GillettJ.,2,1,True,False,False,2.5,3.25,2.95,11,0,1,,
460,213,Old Trafford (Manchester),73458,MossJ.,3,2,True,False,False,2.33,3.55,3.15,9,2,3,,
461,213,Brentford Community Stadium (London),16984,TierneyP.,2,0,True,False,False,2.12,3.25,3.85,5,8,2,,
462,213,Tottenham Hotspur Stadium (London),59647,AttwellS.,5,0,True,False,False,1.75,3.95,4.6,7,1,2,,
463,213,Etihad Stadium (Manchester),53165,OliverM.,4,1,True,False,False,1.39,5.4,8,12,1,1,,
464,212,Vicarage Road (Watford),21142,PawsonC.,2,3,False,False,True,6.4,4.3,1.54,11,2,3,,
465,212,Anfield (Liverpool),54000,MossJ.,1,0,True,False,False,1.27,6.6,10,10,5,3,,
466,212,Villa Park (Birmingham),41855,BankesP.,4,0,True,False,False,2.24,3.55,3.2,10,1,2,,
467,212,Turf Moor (Burnley),22000,MarrinerA.,0,4,False,False,True,7,4.1,1.53,6,2,2,,
468,212,St. James' Park (Newcastle),52214,AtkinsonM.,2,1,True,False,False,2.6,3.1,3,8,4,2,,
469,212,Carrow Road (Norwich),26887,TaylorA.,1,3,False,False,True,3.1,3.2,2.48,13,4,7,,
470,212,Molineux Stadium (Wolverhampton),31395,MadleyA.,0,2,False,False,True,2.38,3,3.5,13,9,3,,
471,212,London Stadium (London),59946,TaylorA.,1,0,True,False,False,1.95,3.4,4.3,5,3,1,,
472,212,Goodison Park (Liverpool),40000,TierneyP.,0,1,False,False,True,11,6.4,1.26,10,6,5,,
473,212,Amex Stadium (Brighton),31475,BrooksJ.,0,2,False,False,True,2.23,3.25,3.55,5,0,9,,
474,211,Brentford Community Stadium (London),17039,DeanM.,0,2,False,False,True,2.45,3.05,3.25,12,0,4,,
475,211,Selhurst Park (London),24203,MossJ.,1,1,False,True,False,1.89,3.4,4.6,5,2,2,,
476,211,Old Trafford (Manchester),72000,FriendK.,0,0,False,True,False,1.39,5,8.2,5,4,0,,
477,211,Elland Road (Leeds),36599,PawsonC.,0,4,False,False,True,3.65,3.8,1.99,14,3,6,,
478,211,Molineux Stadium (Wolverhampton),30000,PawsonC.,2,1,True,False,False,2.22,3.2,3.6,10,4,8,,
479,211,Elland Road (Leeds),36715,TierneyP.,2,4,False,False,True,4.8,4.2,1.68,15,6,9,,
